ID,착과량(int)
TEST_1167,253.01204
TEST_1168,677.932
TEST_1169,173.66718
TEST_1170,553.6217
TEST_1171,616.3537
TEST_1172,487.21887
TEST_1173,209.02217
TEST_1174,742.4155
TEST_1175,541.81836
TEST_1176,171.92769
TEST_1177,-19.964188
TEST_1178,124.15248
TEST_1179,448.90482
TEST_1180,70.667534
TEST_1181,672.80164
TEST_1182,360.22647
TEST_1183,426.59653
TEST_1184,762.3263
TEST_1185,329.14157
TEST_1186,49.766346
TEST_1187,42.21799
TEST_1188,681.5671
TEST_1189,608.4508
TEST_1190,538.23785
TEST_1191,253.07469
TEST_1192,601.92664
TEST_1193,732.64496
TEST_1194,260.86523
TEST_1195,444.13165
TEST_1196,778.1327
TEST_1197,53.421505
TEST_1198,519.6177
TEST_1199,368.2978
TEST_1200,422.75037
TEST_1201,255.24962
TEST_1202,452.5111
TEST_1203,482.98254
TEST_1204,475.65897
TEST_1205,320.2928
TEST_1206,610.5448
TEST_1207,254.07222
TEST_1208,198.28835
TEST_1209,433.2336
TEST_1210,675.2802
TEST_1211,286.4879
TEST_1212,634.94586
TEST_1213,704.0217
TEST_1214,513.2481
TEST_1215,420.25098
TEST_1216,268.49542
TEST_1217,371.53122
TEST_1218,81.95618
TEST_1219,231.28738
TEST_1220,194.95709
TEST_1221,123.682434
TEST_1222,284.1784
TEST_1223,459.9835
TEST_1224,721.17926
TEST_1225,175.37906
TEST_1226,22.693504
TEST_1227,467.70276
TEST_1228,308.39587
TEST_1229,28.158695
TEST_1230,695.0019
TEST_1231,239.43404
TEST_1232,774.99536
TEST_1233,722.93195
TEST_1234,61.733547
TEST_1235,147.99348
TEST_1236,638.73004
TEST_1237,318.50455
TEST_1238,664.6031
TEST_1239,268.60873
TEST_1240,556.1768
TEST_1241,647.79974
TEST_1242,376.92352
TEST_1243,181.29924
TEST_1244,689.2005
TEST_1245,692.27795
TEST_1246,329.4808
TEST_1247,170.52391
TEST_1248,462.21014
TEST_1249,772.96246
TEST_1250,253.80392
TEST_1251,614.75433
TEST_1252,44.678524
TEST_1253,238.10622
TEST_1254,128.2474
TEST_1255,449.63702
TEST_1256,33.074364
TEST_1257,528.13074
TEST_1258,271.85327
TEST_1259,89.92424
TEST_1260,335.8759
TEST_1261,649.0245
TEST_1262,164.55019
TEST_1263,16.066254
TEST_1264,521.2938
TEST_1265,57.186306
TEST_1266,191.09016
TEST_1267,523.4412
TEST_1268,662.43195
TEST_1269,473.07993
TEST_1270,339.39908
TEST_1271,279.78046
TEST_1272,134.64413
TEST_1273,643.8574
TEST_1274,568.894
TEST_1275,578.81085
TEST_1276,775.09186
TEST_1277,247.34389
TEST_1278,547.58234
TEST_1279,432.0423
TEST_1280,715.804
TEST_1281,319.90717
TEST_1282,33.14487
TEST_1283,17.90426
TEST_1284,303.76874
TEST_1285,176.77937
TEST_1286,637.55304
TEST_1287,211.52065
TEST_1288,294.82376
TEST_1289,641.29834
TEST_1290,144.59581
TEST_1291,574.01794
TEST_1292,532.56305
TEST_1293,591.54956
TEST_1294,258.33603
TEST_1295,241.08159
TEST_1296,569.99426
TEST_1297,339.98026
TEST_1298,542.7035
TEST_1299,129.45778
TEST_1300,389.35208
TEST_1301,436.73383
TEST_1302,702.2202
TEST_1303,391.7106
TEST_1304,619.2193
TEST_1305,69.273346
TEST_1306,609.4067
TEST_1307,300.38614
TEST_1308,633.75073
TEST_1309,347.91644
TEST_1310,519.10455
TEST_1311,328.0221
TEST_1312,650.5252
TEST_1313,343.20468
TEST_1314,632.13293
TEST_1315,239.84831
TEST_1316,211.73814
TEST_1317,484.4572
TEST_1318,129.43904
TEST_1319,159.94745
TEST_1320,596.6072
TEST_1321,21.856268
TEST_1322,640.257
TEST_1323,237.18303
TEST_1324,149.07411
TEST_1325,367.58798
TEST_1326,126.481026
TEST_1327,649.19684
TEST_1328,401.84683
TEST_1329,132.49289
TEST_1330,340.5592
TEST_1331,490.32645
TEST_1332,536.43604
TEST_1333,131.18121
TEST_1334,510.39075
TEST_1335,76.66704
TEST_1336,697.04584
TEST_1337,552.8177
TEST_1338,461.12637
TEST_1339,208.09914
TEST_1340,215.3756
TEST_1341,431.18552
TEST_1342,347.11508
TEST_1343,569.4846
TEST_1344,467.70752
TEST_1345,471.12625
TEST_1346,610.3169
TEST_1347,111.35909
TEST_1348,43.58456
TEST_1349,634.13446
TEST_1350,678.585
TEST_1351,74.70138
TEST_1352,293.0507
TEST_1353,767.76624
TEST_1354,53.74758
TEST_1355,649.79846
TEST_1356,563.21423
TEST_1357,465.1396
TEST_1358,553.21716
TEST_1359,697.0608
TEST_1360,573.1736
TEST_1361,81.07469
TEST_1362,377.83984
TEST_1363,253.58034
TEST_1364,253.11842
TEST_1365,622.7191
TEST_1366,69.13187
TEST_1367,262.54224
TEST_1368,234.85565
TEST_1369,438.71973
TEST_1370,135.88829
TEST_1371,492.5224
TEST_1372,646.83484
TEST_1373,508.15967
TEST_1374,293.65167
TEST_1375,660.0274
TEST_1376,588.3021
TEST_1377,354.9499
TEST_1378,87.610886
TEST_1379,572.4083
TEST_1380,259.80716
TEST_1381,334.15268
TEST_1382,24.239973
TEST_1383,95.735695
TEST_1384,239.29851
TEST_1385,537.7939
TEST_1386,638.56726
TEST_1387,453.5162
TEST_1388,15.962156
TEST_1389,484.82306
TEST_1390,618.7521
TEST_1391,734.81506
TEST_1392,642.3953
TEST_1393,274.08566
TEST_1394,748.80774
TEST_1395,520.3226
TEST_1396,360.61765
TEST_1397,47.831066
TEST_1398,461.6048
TEST_1399,34.584923
TEST_1400,667.0113
TEST_1401,666.0796
TEST_1402,444.8101
TEST_1403,209.5102
TEST_1404,740.8151
TEST_1405,109.55932
TEST_1406,199.29688
TEST_1407,647.78156
TEST_1408,257.19043
TEST_1409,214.06375
TEST_1410,758.3399
TEST_1411,447.3009
TEST_1412,135.36618
TEST_1413,192.59073
TEST_1414,222.70586
TEST_1415,688.2872
TEST_1416,365.37256
TEST_1417,758.89484
TEST_1418,726.5236
TEST_1419,127.04536
TEST_1420,501.62723
TEST_1421,119.72651
TEST_1422,413.22806
TEST_1423,249.51694
TEST_1424,255.12082
TEST_1425,454.1379
TEST_1426,734.4315
TEST_1427,691.28357
TEST_1428,489.0177
TEST_1429,678.948
TEST_1430,218.0409
TEST_1431,347.68283
TEST_1432,564.6194
TEST_1433,312.99127
TEST_1434,451.5194
TEST_1435,288.8903
TEST_1436,172.90393
TEST_1437,738.9195
TEST_1438,235.27055
TEST_1439,662.47626
TEST_1440,493.0925
TEST_1441,112.70886
TEST_1442,544.0119
TEST_1443,410.03403
TEST_1444,270.83475
TEST_1445,525.25525
TEST_1446,73.47044
TEST_1447,481.66113
TEST_1448,432.66193
TEST_1449,777.63306
TEST_1450,608.7791
TEST_1451,672.39166
TEST_1452,695.3515
TEST_1453,359.41
TEST_1454,686.1653
TEST_1455,249.6352
TEST_1456,476.15036
TEST_1457,73.201866
TEST_1458,487.3814
TEST_1459,326.437
TEST_1460,548.43176
TEST_1461,117.14209
TEST_1462,75.24989
TEST_1463,708.6178
TEST_1464,366.39163
TEST_1465,466.22522
TEST_1466,116.81319
TEST_1467,276.55435
TEST_1468,288.8969
TEST_1469,437.8988
TEST_1470,120.53934
TEST_1471,768.3728
TEST_1472,366.88632
TEST_1473,217.02858
TEST_1474,158.2495
TEST_1475,507.77078
TEST_1476,559.50964
TEST_1477,356.41345
TEST_1478,332.47842
TEST_1479,227.81573
TEST_1480,664.8785
TEST_1481,131.70316
TEST_1482,137.50063
TEST_1483,436.50113
TEST_1484,468.86224
TEST_1485,71.79718
TEST_1486,269.1845
TEST_1487,730.9814
TEST_1488,142.36366
TEST_1489,27.434326
TEST_1490,455.32413
TEST_1491,682.67645
TEST_1492,665.8015
TEST_1493,166.41
TEST_1494,569.0795
TEST_1495,169.49202
TEST_1496,697.8612
TEST_1497,353.32608
TEST_1498,657.01935
TEST_1499,386.56165
TEST_1500,336.26904
TEST_1501,307.5927
TEST_1502,277.22025
TEST_1503,343.81824
TEST_1504,327.60632
TEST_1505,59.80671
TEST_1506,350.82275
TEST_1507,348.04306
TEST_1508,632.82764
TEST_1509,619.42676
TEST_1510,518.35693
TEST_1511,261.644
TEST_1512,299.81174
TEST_1513,489.87592
TEST_1514,144.83905
TEST_1515,225.36676
TEST_1516,362.20792
TEST_1517,476.36365
TEST_1518,239.30908
TEST_1519,647.8859
TEST_1520,415.77466
TEST_1521,637.442
TEST_1522,170.57867
TEST_1523,237.56773
TEST_1524,381.98553
TEST_1525,657.6445
TEST_1526,386.10684
TEST_1527,350.05096
TEST_1528,54.399742
TEST_1529,474.79327
TEST_1530,722.7072
TEST_1531,300.1879
TEST_1532,528.4398
TEST_1533,19.918541
TEST_1534,26.056618
TEST_1535,367.8681
TEST_1536,557.6503
TEST_1537,207.25508
TEST_1538,366.9883
TEST_1539,353.4063
TEST_1540,343.6032
TEST_1541,530.5056
TEST_1542,9.764079
TEST_1543,301.85327
TEST_1544,55.9729
TEST_1545,599.58356
TEST_1546,397.40347
TEST_1547,324.9442
TEST_1548,534.5614
TEST_1549,193.18698
TEST_1550,178.11981
TEST_1551,295.12045
TEST_1552,185.71877
TEST_1553,514.7529
TEST_1554,516.3635
TEST_1555,254.64867
TEST_1556,657.4082
TEST_1557,713.8675
TEST_1558,162.79857
TEST_1559,322.41025
TEST_1560,404.25275
TEST_1561,266.18628
TEST_1562,510.48944
TEST_1563,191.55098
TEST_1564,460.9899
TEST_1565,210.21309
TEST_1566,637.93207
TEST_1567,274.14722
TEST_1568,485.21555
TEST_1569,562.54
TEST_1570,770.6839
TEST_1571,41.308094
TEST_1572,669.9922
TEST_1573,451.3352
TEST_1574,676.07996
TEST_1575,72.10586
TEST_1576,210.1971
TEST_1577,559.5679
TEST_1578,637.35394
TEST_1579,728.15015
TEST_1580,328.3511
TEST_1581,685.59216
TEST_1582,425.40878
TEST_1583,421.2525
TEST_1584,444.34845
TEST_1585,438.85684
TEST_1586,331.8095
TEST_1587,755.4379
TEST_1588,423.1105
TEST_1589,368.7598
TEST_1590,247.04942
TEST_1591,331.06274
TEST_1592,697.6515
TEST_1593,575.6417
TEST_1594,37.806187
TEST_1595,714.2056
TEST_1596,698.9864
TEST_1597,580.57446
TEST_1598,528.4671
TEST_1599,202.79282
TEST_1600,630.0434
TEST_1601,161.91321
TEST_1602,431.6695
TEST_1603,706.1375
TEST_1604,158.82771
TEST_1605,537.6466
TEST_1606,362.25836
TEST_1607,711.1749
TEST_1608,295.67728
TEST_1609,214.85762
TEST_1610,439.17813
TEST_1611,395.8612
TEST_1612,402.43723
TEST_1613,154.64966
TEST_1614,217.01175
TEST_1615,334.40457
TEST_1616,285.06442
TEST_1617,137.77745
TEST_1618,382.79965
TEST_1619,437.35648
TEST_1620,158.37135
TEST_1621,548.0655
TEST_1622,445.29706
TEST_1623,173.14355
TEST_1624,391.20813
TEST_1625,634.2982
TEST_1626,769.4362
TEST_1627,296.60626
TEST_1628,657.30133
TEST_1629,680.6922
TEST_1630,586.7971
TEST_1631,30.11701
TEST_1632,647.92084
TEST_1633,328.53394
TEST_1634,521.64764
TEST_1635,466.36777
TEST_1636,160.04175
TEST_1637,450.31287
TEST_1638,197.04749
TEST_1639,358.58417
TEST_1640,147.36499
TEST_1641,346.6837
TEST_1642,471.21628
TEST_1643,142.06871
TEST_1644,461.50687
TEST_1645,297.75833
TEST_1646,699.51514
TEST_1647,291.02258
TEST_1648,243.1832
TEST_1649,80.661514
TEST_1650,162.93948
TEST_1651,671.79974
TEST_1652,126.531334
TEST_1653,183.04825
TEST_1654,40.774067
TEST_1655,327.30893
TEST_1656,704.7008
TEST_1657,129.27573
TEST_1658,623.7001
TEST_1659,328.09225
TEST_1660,448.20694
TEST_1661,778.4631
TEST_1662,123.92054
TEST_1663,347.74252
TEST_1664,421.3339
TEST_1665,617.8482
TEST_1666,199.72797
TEST_1667,170.39072
TEST_1668,54.530994
TEST_1669,183.41472
TEST_1670,454.67007
TEST_1671,419.65005
TEST_1672,349.33295
TEST_1673,602.39276
TEST_1674,441.0405
TEST_1675,47.90947
TEST_1676,386.4133
TEST_1677,620.00146
TEST_1678,123.94205
TEST_1679,515.987
TEST_1680,571.6166
TEST_1681,290.13644
TEST_1682,370.27222
TEST_1683,418.10416
TEST_1684,353.37042
TEST_1685,600.3123
TEST_1686,361.1968
TEST_1687,552.96045
TEST_1688,9.024348
TEST_1689,543.93713
TEST_1690,733.92944
TEST_1691,147.7653
TEST_1692,364.95184
TEST_1693,613.89844
TEST_1694,735.2933
TEST_1695,486.875
TEST_1696,119.21994
TEST_1697,243.29144
TEST_1698,270.68417
TEST_1699,416.44217
TEST_1700,436.9835
TEST_1701,257.85083
TEST_1702,236.77533
TEST_1703,44.108654
TEST_1704,725.9453
TEST_1705,657.72504
TEST_1706,446.74536
TEST_1707,718.65106
TEST_1708,561.05914
TEST_1709,508.08466
TEST_1710,393.89084
TEST_1711,301.03662
TEST_1712,673.8505
TEST_1713,361.8912
TEST_1714,456.74612
TEST_1715,520.81024
TEST_1716,246.76624
TEST_1717,588.0955
TEST_1718,664.1458
TEST_1719,490.84274
TEST_1720,567.7439
TEST_1721,241.73996
TEST_1722,654.2316
TEST_1723,216.92346
TEST_1724,143.54451
TEST_1725,641.8763
TEST_1726,139.08554
TEST_1727,221.60672
TEST_1728,190.53809
TEST_1729,199.8185
TEST_1730,592.07825
TEST_1731,45.491867
TEST_1732,254.4889
TEST_1733,719.1152
TEST_1734,154.80266
TEST_1735,493.79645
TEST_1736,750.2414
TEST_1737,307.63913
TEST_1738,307.75433
TEST_1739,150.91167
TEST_1740,320.5382
TEST_1741,643.3578
TEST_1742,253.36845
TEST_1743,190.15434
TEST_1744,31.265928
TEST_1745,161.23416
TEST_1746,543.1839
TEST_1747,452.24493
TEST_1748,362.0014
TEST_1749,270.8814
TEST_1750,176.10013
TEST_1751,653.0206
TEST_1752,524.674
TEST_1753,460.85077
TEST_1754,130.45317
TEST_1755,761.18695
TEST_1756,410.4681
TEST_1757,156.18175
TEST_1758,139.60983
TEST_1759,155.8771
TEST_1760,176.02757
TEST_1761,656.6829
TEST_1762,510.53226
TEST_1763,732.5572
TEST_1764,695.24
TEST_1765,443.88672
TEST_1766,457.18204
TEST_1767,43.926025
TEST_1768,380.43192
TEST_1769,330.98444
TEST_1770,696.2653
TEST_1771,652.8281
TEST_1772,445.0843
TEST_1773,566.7771
TEST_1774,383.09793
TEST_1775,443.53503
TEST_1776,183.08998
TEST_1777,721.4652
TEST_1778,670.0897
TEST_1779,415.57773
TEST_1780,267.3631
TEST_1781,117.79675
TEST_1782,160.21832
TEST_1783,531.5476
TEST_1784,532.6017
TEST_1785,265.2533
TEST_1786,417.93317
TEST_1787,124.91704
TEST_1788,368.6215
TEST_1789,122.95834
TEST_1790,645.6309
TEST_1791,334.97324
TEST_1792,19.133417
TEST_1793,554.8596
TEST_1794,50.942993
TEST_1795,612.38715
TEST_1796,329.62515
TEST_1797,22.41275
TEST_1798,272.47357
TEST_1799,663.09283
TEST_1800,380.10864
TEST_1801,483.24478
TEST_1802,595.0378
TEST_1803,544.5317
TEST_1804,224.82259
TEST_1805,634.2927
TEST_1806,389.652
TEST_1807,743.6153
TEST_1808,513.34924
TEST_1809,580.2361
TEST_1810,139.23335
TEST_1811,612.36945
TEST_1812,536.1485
TEST_1813,512.4872
TEST_1814,627.8519
TEST_1815,178.91315
TEST_1816,518.2753
TEST_1817,522.4459
TEST_1818,410.1238
TEST_1819,261.60495
TEST_1820,86.1753
TEST_1821,653.9256
TEST_1822,127.18439
TEST_1823,648.95154
TEST_1824,26.648634
TEST_1825,266.29465
TEST_1826,716.13745
TEST_1827,195.34908
TEST_1828,224.66104
TEST_1829,218.81769
TEST_1830,104.91929
TEST_1831,51.51564
TEST_1832,333.1643
TEST_1833,548.70337
TEST_1834,320.46262
TEST_1835,600.5937
TEST_1836,610.374
TEST_1837,160.79016
TEST_1838,34.199463
TEST_1839,61.503365
TEST_1840,236.53557
TEST_1841,573.519
TEST_1842,67.41478
TEST_1843,751.46234
TEST_1844,41.633953
TEST_1845,6.7612815
TEST_1846,140.37508
TEST_1847,638.58997
TEST_1848,40.126957
TEST_1849,723.40283
TEST_1850,253.67432
TEST_1851,216.17001
TEST_1852,316.19376
TEST_1853,469.35248
TEST_1854,148.27371
TEST_1855,743.6773
TEST_1856,479.48825
TEST_1857,688.16113
TEST_1858,549.7549
TEST_1859,378.89273
TEST_1860,556.2235
TEST_1861,467.2531
TEST_1862,655.55164
TEST_1863,479.39838
TEST_1864,753.70593
TEST_1865,565.21423
TEST_1866,544.39716
TEST_1867,482.34314
TEST_1868,62.671116
TEST_1869,592.8547
TEST_1870,627.29456
TEST_1871,192.3553
TEST_1872,342.40027
TEST_1873,354.27783
TEST_1874,541.0737
TEST_1875,659.4305
TEST_1876,717.2543
TEST_1877,33.78411
TEST_1878,192.34535
TEST_1879,641.9796
TEST_1880,296.9802
TEST_1881,363.89243
TEST_1882,521.3939
TEST_1883,150.77621
TEST_1884,700.75836
TEST_1885,546.5101
TEST_1886,647.54004
TEST_1887,189.6415
TEST_1888,260.05643
TEST_1889,741.2246
TEST_1890,571.07684
TEST_1891,58.399395
TEST_1892,178.89131
TEST_1893,299.7479
TEST_1894,352.13348
TEST_1895,642.4117
TEST_1896,625.9583
TEST_1897,28.352957
TEST_1898,356.3889
TEST_1899,724.3806
TEST_1900,320.1657
TEST_1901,688.1251
TEST_1902,352.6172
TEST_1903,490.92944
TEST_1904,294.68524
TEST_1905,338.2148
TEST_1906,467.00116
TEST_1907,535.4653
TEST_1908,671.43005
TEST_1909,626.9067
TEST_1910,61.292927
TEST_1911,445.24786
TEST_1912,647.3056
TEST_1913,260.59277
TEST_1914,732.80164
TEST_1915,495.17883
TEST_1916,384.26282
TEST_1917,376.48627
TEST_1918,352.32315
TEST_1919,69.51385
TEST_1920,786.02673
TEST_1921,136.70294
TEST_1922,702.7247
TEST_1923,61.028767
TEST_1924,562.15454
TEST_1925,452.12497
TEST_1926,529.968
TEST_1927,533.17163
TEST_1928,63.368942
TEST_1929,439.5218
TEST_1930,36.41416
TEST_1931,63.326874
TEST_1932,522.44293
TEST_1933,305.61346
TEST_1934,347.99417
TEST_1935,538.70496
TEST_1936,310.66992
TEST_1937,554.22705
TEST_1938,444.66702
TEST_1939,345.4433
TEST_1940,44.7638
TEST_1941,421.94724
TEST_1942,669.7351
TEST_1943,552.3996
TEST_1944,331.96088
TEST_1945,466.95486
TEST_1946,139.6952
TEST_1947,204.03868
TEST_1948,224.40753
TEST_1949,456.22507
TEST_1950,446.65045
TEST_1951,672.66205
TEST_1952,316.13046
TEST_1953,131.84787
TEST_1954,725.4144
TEST_1955,531.48676
TEST_1956,472.41434
TEST_1957,455.06412
TEST_1958,619.42975
TEST_1959,65.20268
TEST_1960,133.66159
TEST_1961,323.8097
TEST_1962,599.85175
TEST_1963,282.3561
TEST_1964,32.022717
TEST_1965,15.471127
TEST_1966,563.0283
TEST_1967,534.8767
TEST_1968,789.41046
TEST_1969,433.1272
TEST_1970,141.09143
TEST_1971,108.98835
TEST_1972,517.61786
TEST_1973,85.15194
TEST_1974,601.562
TEST_1975,279.17404
TEST_1976,493.84442
TEST_1977,652.2725
TEST_1978,175.35551
TEST_1979,744.6342
TEST_1980,494.31873
TEST_1981,487.46243
TEST_1982,677.3898
TEST_1983,573.29987
TEST_1984,273.24777
TEST_1985,175.46715
TEST_1986,340.41382
TEST_1987,173.99686
TEST_1988,381.5674
TEST_1989,762.431
TEST_1990,713.8222
TEST_1991,305.10007
TEST_1992,10.253636
TEST_1993,325.59875
TEST_1994,473.14505
TEST_1995,231.27849
TEST_1996,16.023977
TEST_1997,328.9789
TEST_1998,370.6304
TEST_1999,624.84235
TEST_2000,215.2495
TEST_2001,667.2159
TEST_2002,162.84584
TEST_2003,751.23083
TEST_2004,464.28424
TEST_2005,297.24414
TEST_2006,191.14989
TEST_2007,167.71935
TEST_2008,311.14984
TEST_2009,537.8693
TEST_2010,684.8936
TEST_2011,625.3344
TEST_2012,565.5159
TEST_2013,520.82544
TEST_2014,265.38382
TEST_2015,358.891
TEST_2016,244.90823
TEST_2017,204.4019
TEST_2018,499.9696
TEST_2019,343.65137
TEST_2020,453.58447
TEST_2021,620.46
TEST_2022,213.20274
TEST_2023,456.7487
TEST_2024,472.33923
TEST_2025,353.1083
TEST_2026,613.09
TEST_2027,63.18172
TEST_2028,153.56683
TEST_2029,693.2798
TEST_2030,134.80937
TEST_2031,476.0061
TEST_2032,176.06009
TEST_2033,249.0089
TEST_2034,158.16151
TEST_2035,349.34723
TEST_2036,127.00719
TEST_2037,149.75633
TEST_2038,290.0239
TEST_2039,662.868
TEST_2040,428.6469
TEST_2041,156.72638
TEST_2042,258.2159
TEST_2043,178.58424
TEST_2044,577.6355
TEST_2045,627.18475
TEST_2046,45.56244
TEST_2047,525.52344
TEST_2048,281.4096
TEST_2049,267.47638
TEST_2050,785.0616
TEST_2051,369.25656
TEST_2052,593.12573
TEST_2053,600.137
TEST_2054,415.73636
TEST_2055,315.33145
TEST_2056,212.68187
TEST_2057,105.49875
TEST_2058,551.4486
TEST_2059,684.9199
TEST_2060,-8.016853
TEST_2061,385.1797
TEST_2062,742.8992
TEST_2063,766.7839
TEST_2064,672.1163
TEST_2065,602.35645
TEST_2066,573.753
TEST_2067,172.70518
TEST_2068,507.3986
TEST_2069,388.4488
TEST_2070,351.91394
TEST_2071,287.1025
TEST_2072,607.91394
TEST_2073,752.2891
TEST_2074,448.74564
TEST_2075,430.49176
TEST_2076,440.57257
TEST_2077,515.964
TEST_2078,390.20148
TEST_2079,298.1614
TEST_2080,567.69006
TEST_2081,352.64612
TEST_2082,636.70807
TEST_2083,63.457214
TEST_2084,299.68533
TEST_2085,132.6941
TEST_2086,398.7415
TEST_2087,115.35703
TEST_2088,61.135975
TEST_2089,704.0704
TEST_2090,22.858667
TEST_2091,583.4736
TEST_2092,720.77924
TEST_2093,378.94046
TEST_2094,313.69284
TEST_2095,290.04538
TEST_2096,545.82776
TEST_2097,478.62677
TEST_2098,760.5541
TEST_2099,99.36445
TEST_2100,238.74446
TEST_2101,316.76102
TEST_2102,435.296
TEST_2103,423.1267
TEST_2104,739.7305
TEST_2105,349.5237
TEST_2106,226.97914
TEST_2107,253.03342
TEST_2108,307.18686
TEST_2109,466.43958
TEST_2110,158.28009
TEST_2111,191.98045
TEST_2112,651.3836
TEST_2113,709.7209
TEST_2114,654.4572
TEST_2115,341.13364
TEST_2116,617.18567
TEST_2117,632.51013
TEST_2118,104.69845
TEST_2119,74.372574
TEST_2120,567.1037
TEST_2121,132.53348
TEST_2122,512.9565
TEST_2123,436.7396
TEST_2124,610.5445
TEST_2125,514.2672
TEST_2126,669.7892
TEST_2127,658.0902
TEST_2128,329.65048
TEST_2129,456.00125
TEST_2130,227.23517
TEST_2131,577.6055
TEST_2132,568.71014
TEST_2133,42.626415
TEST_2134,124.645325
TEST_2135,735.57513
TEST_2136,235.70758
TEST_2137,611.9561
TEST_2138,30.494684
TEST_2139,725.3569
TEST_2140,305.90164
TEST_2141,375.98053
TEST_2142,543.5114
TEST_2143,451.7697
TEST_2144,257.81235
TEST_2145,392.41977
TEST_2146,58.375137
TEST_2147,371.48428
TEST_2148,432.1735
TEST_2149,130.67143
TEST_2150,395.2107
TEST_2151,124.10621
TEST_2152,638.8514
TEST_2153,109.3582
TEST_2154,148.1014
TEST_2155,307.6998
TEST_2156,358.47543
TEST_2157,760.035
TEST_2158,37.634308
TEST_2159,747.11096
TEST_2160,242.96327
TEST_2161,251.88914
TEST_2162,470.56845
TEST_2163,601.61804
TEST_2164,199.56282
TEST_2165,508.67535
TEST_2166,184.96492
TEST_2167,51.44997
TEST_2168,358.3368
TEST_2169,410.64294
TEST_2170,337.96774
TEST_2171,644.2126
TEST_2172,704.7589
TEST_2173,392.37317
TEST_2174,134.07358
TEST_2175,181.79942
TEST_2176,467.20142
TEST_2177,130.84497
TEST_2178,712.4621
TEST_2179,550.3303
TEST_2180,559.9741
TEST_2181,206.08054
TEST_2182,439.18607
TEST_2183,218.65302
TEST_2184,732.3873
TEST_2185,649.95123
TEST_2186,58.616875
TEST_2187,472.5404
TEST_2188,749.29584
TEST_2189,427.20026
TEST_2190,767.1216
TEST_2191,108.96873
TEST_2192,654.585
TEST_2193,554.7978
TEST_2194,183.68796
TEST_2195,250.42453
TEST_2196,459.48788
TEST_2197,433.22552
TEST_2198,337.39246
TEST_2199,641.0642
TEST_2200,164.47194
TEST_2201,612.13214
TEST_2202,541.2882
TEST_2203,765.49524
TEST_2204,345.1502
TEST_2205,390.65118
TEST_2206,250.70367
TEST_2207,76.75244
