ID,착과량(int)
TEST_1270,313.72
TEST_1271,269.02
TEST_1272,115.56
TEST_1273,644.08
TEST_1274,564.92
TEST_1275,575.59
TEST_1276,750.31
TEST_1277,275.84
TEST_1278,570.33
TEST_1279,425.06
TEST_1280,716.17
TEST_1281,325.74
TEST_1282,33.26
TEST_1283,28.75
TEST_1284,278.36
TEST_1285,157.46
TEST_1286,650.17
TEST_1287,192.27
TEST_1288,265.88
TEST_1289,649.42
TEST_1290,161.87
TEST_1291,577.67
TEST_1292,542.74
TEST_1293,583.02
TEST_1294,230.99
TEST_1295,260.87
TEST_1296,610.74
TEST_1297,286.85
TEST_1298,516.82
TEST_1299,173.25
TEST_1300,388.87
TEST_1301,428.83
TEST_1302,690.93
TEST_1303,421.51
TEST_1304,643.3
TEST_1305,45.18
TEST_1306,635.36
TEST_1307,305.61
TEST_1308,629.65
TEST_1309,346.61
TEST_1310,513.69
TEST_1311,312.47
TEST_1312,626.67
TEST_1313,381.68
TEST_1314,612.29
TEST_1315,261.11
TEST_1316,211.95
TEST_1317,470.81
TEST_1318,145.46
TEST_1319,157.52
TEST_1320,621.67
TEST_1321,25.2
TEST_1322,669.79
TEST_1323,206.89
TEST_1324,114.97
TEST_1325,361.29
TEST_1326,139.87
TEST_1327,674.9
TEST_1328,399.44
TEST_1329,122.2
TEST_1330,348.25
TEST_1331,448.9
TEST_1332,555.35
TEST_1333,130.47
TEST_1334,483.39
TEST_1335,59.22
TEST_1336,719.24
TEST_1337,547.12
TEST_1338,427.23
TEST_1339,208.94
TEST_1340,250.36
TEST_1341,402.38
TEST_1342,335.43
TEST_1343,534.91
TEST_1344,434.99
TEST_1345,465.2
TEST_1346,624.74
TEST_1347,123.25
TEST_1348,40.82
TEST_1349,648.63
TEST_1350,652.9
TEST_1351,75.26
TEST_1352,302.21
TEST_1353,750.43
TEST_1354,31.1
TEST_1355,668.47
TEST_1356,602.35
TEST_1357,459.73
TEST_1358,554.19
TEST_1359,674.87
TEST_1360,563.31
TEST_1361,111.49
TEST_1362,381.29
TEST_1363,221.14
TEST_1364,261.5
TEST_1365,664.96
TEST_1366,97.75
TEST_1367,274.44
TEST_1368,246.29
TEST_1369,418.7
TEST_1370,156.24
TEST_1371,474.88
TEST_1372,660.82
TEST_1373,473.85
TEST_1374,273.26
TEST_1375,655.03
TEST_1376,542.47
TEST_1377,350.16
TEST_1378,64.47
TEST_1379,543.99
TEST_1380,241.8
TEST_1381,356.95
TEST_1382,42.24
TEST_1383,108.65
TEST_1384,223.14
TEST_1385,529.89
TEST_1386,662.21
TEST_1387,451.26
TEST_1388,15.01
TEST_1389,431.46
TEST_1390,616.05
TEST_1391,751.08
TEST_1392,652.27
TEST_1393,265.22
TEST_1394,761.95
TEST_1395,546.4
TEST_1396,355.21
TEST_1397,33.79
TEST_1398,450.89
TEST_1399,23.44
TEST_1400,653.59
TEST_1401,678.9
TEST_1402,462.18
TEST_1403,238.5
TEST_1404,741.18
TEST_1405,118.44
TEST_1406,167.03
TEST_1407,667.11
TEST_1408,230.45
TEST_1409,203.8
TEST_1410,744.05
TEST_1411,456.59
TEST_1412,162.89
TEST_1413,178.91
TEST_1414,259.85
TEST_1415,722.41
TEST_1416,373.17
TEST_1417,760.64
TEST_1418,720.86
TEST_1419,145.41
TEST_1420,482.69
TEST_1421,108.61
TEST_1422,437.03
TEST_1423,240.55
TEST_1424,244.88
TEST_1425,443.81
TEST_1426,723.19
TEST_1427,660.43
TEST_1428,528.9
TEST_1429,631.65
TEST_1430,251.58
TEST_1431,329.89
TEST_1432,577.18
TEST_1433,331.39
TEST_1434,438.4
TEST_1435,307.99
TEST_1436,158.79
TEST_1437,760.26
TEST_1438,231.71
TEST_1439,642.44
TEST_1440,426.52
TEST_1441,103.46
TEST_1442,552.6
TEST_1443,425.4
TEST_1444,264.72
TEST_1445,516.06
TEST_1446,85.29
TEST_1447,442.56
TEST_1448,406.56
TEST_1449,751.66
TEST_1450,678.57
TEST_1451,648.46
TEST_1452,664.12
TEST_1453,354.86
TEST_1454,652.34
TEST_1455,245.97
TEST_1456,466.21
TEST_1457,30.51
TEST_1458,463.19
TEST_1459,344.47
TEST_1460,562.07
TEST_1461,117.12
TEST_1462,34.91
TEST_1463,748.53
TEST_1464,378.64
TEST_1465,440.72
TEST_1466,130.5
TEST_1467,243.27
TEST_1468,266.61
TEST_1469,471.7
TEST_1470,89.58
TEST_1471,756.27
TEST_1472,357.83
TEST_1473,238.7
TEST_1474,125.45
TEST_1475,553.56
TEST_1476,561.78
TEST_1477,340.33
TEST_1478,333.46
TEST_1479,222.48
TEST_1480,656.56
TEST_1481,151.59
TEST_1482,127.5
TEST_1483,422.03
TEST_1484,457.55
TEST_1485,58.57
TEST_1486,303.32
TEST_1487,748.0
TEST_1488,118.79
TEST_1489,35.03
TEST_1490,451.35
TEST_1491,707.65
TEST_1492,656.4
TEST_1493,141.73
TEST_1494,561.84
TEST_1495,142.76
TEST_1496,671.31
TEST_1497,355.27
TEST_1498,655.47
TEST_1499,380.6
TEST_1500,385.26
TEST_1501,364.42
TEST_1502,288.19
TEST_1503,315.61
TEST_1504,337.49
TEST_1505,83.01
TEST_1506,347.31
TEST_1507,346.39
TEST_1508,677.54
TEST_1509,655.1
TEST_1510,494.3
TEST_1511,239.39
TEST_1512,267.88
TEST_1513,443.91
TEST_1514,124.62
TEST_1515,237.78
TEST_1516,353.69
TEST_1517,463.75
TEST_1518,265.18
TEST_1519,676.19
TEST_1520,426.8
TEST_1521,694.98
TEST_1522,163.02
TEST_1523,243.09
TEST_1524,347.9
TEST_1525,627.37
TEST_1526,407.85
TEST_1527,347.71
TEST_1528,64.47
TEST_1529,435.29
TEST_1530,751.03
TEST_1531,296.9
TEST_1532,529.17
TEST_1533,33.22
TEST_1534,70.95
TEST_1535,350.64
TEST_1536,545.9
TEST_1537,248.29
TEST_1538,349.86
TEST_1539,374.28
TEST_1540,329.11
TEST_1541,543.99
TEST_1542,26.94
TEST_1543,248.04
TEST_1544,54.49
TEST_1545,611.23
TEST_1546,383.63
TEST_1547,301.01
TEST_1548,558.92
TEST_1549,149.46
TEST_1550,218.6
TEST_1551,311.15
TEST_1552,167.43
TEST_1553,532.25
TEST_1554,544.81
TEST_1555,271.12
TEST_1556,654.28
TEST_1557,696.74
TEST_1558,127.39
TEST_1559,288.42
TEST_1560,409.08
TEST_1561,284.48
TEST_1562,520.19
TEST_1563,181.2
TEST_1564,449.37
TEST_1565,225.07
TEST_1566,670.36
TEST_1567,262.04
TEST_1568,534.15
TEST_1569,570.33
TEST_1570,752.76
TEST_1571,29.94
TEST_1572,661.44
TEST_1573,460.69
TEST_1574,655.85
TEST_1575,73.43
TEST_1576,182.52
TEST_1577,556.19
TEST_1578,651.62
TEST_1579,724.96
TEST_1580,324.63
TEST_1581,649.7
TEST_1582,419.56
TEST_1583,397.36
TEST_1584,443.69
TEST_1585,436.64
TEST_1586,316.89
TEST_1587,753.39
TEST_1588,515.23
TEST_1589,374.97
TEST_1590,251.11
TEST_1591,341.33
TEST_1592,670.01
TEST_1593,572.15
TEST_1594,56.39
TEST_1595,713.92
TEST_1596,687.26
TEST_1597,586.94
TEST_1598,549.47
TEST_1599,161.91
TEST_1600,644.45
TEST_1601,179.73
TEST_1602,470.12
TEST_1603,653.44
TEST_1604,155.75
TEST_1605,546.08
TEST_1606,355.5
TEST_1607,707.72
TEST_1608,298.05
TEST_1609,196.97
TEST_1610,445.2
TEST_1611,368.12
TEST_1612,398.66
TEST_1613,152.52
TEST_1614,201.61
TEST_1615,323.39
TEST_1616,285.59
TEST_1617,166.05
TEST_1618,359.91
TEST_1619,457.88
TEST_1620,165.58
TEST_1621,516.06
TEST_1622,454.5
TEST_1623,160.6
TEST_1624,386.52
TEST_1625,654.17
TEST_1626,750.02
TEST_1627,305.6
TEST_1628,666.34
TEST_1629,650.03
TEST_1630,587.46
TEST_1631,22.93
TEST_1632,640.48
TEST_1633,315.32
TEST_1634,510.43
TEST_1635,489.46
TEST_1636,146.05
TEST_1637,469.99
TEST_1638,199.03
TEST_1639,338.77
TEST_1640,139.58
TEST_1641,341.8
TEST_1642,456.87
TEST_1643,134.35
TEST_1644,473.06
TEST_1645,268.03
TEST_1646,701.11
TEST_1647,285.8
TEST_1648,252.79
TEST_1649,97.17
TEST_1650,161.09
TEST_1651,667.34
TEST_1652,113.27
TEST_1653,177.15
TEST_1654,29.2
TEST_1655,361.08
TEST_1656,739.5
TEST_1657,131.97
TEST_1658,648.33
TEST_1659,326.16
TEST_1660,478.04
TEST_1661,759.12
TEST_1662,108.18
TEST_1663,324.26
TEST_1664,411.12
TEST_1665,698.41
TEST_1666,190.51
TEST_1667,152.62
TEST_1668,57.38
TEST_1669,157.33
TEST_1670,494.91
TEST_1671,416.96
TEST_1672,349.88
TEST_1673,591.81
TEST_1674,447.12
TEST_1675,51.14
TEST_1676,366.0
TEST_1677,632.43
TEST_1678,128.78
TEST_1679,503.84
TEST_1680,547.3
TEST_1681,326.18
TEST_1682,387.54
TEST_1683,386.06
TEST_1684,363.64
TEST_1685,627.68
TEST_1686,355.54
TEST_1687,553.06
TEST_1688,32.64
TEST_1689,574.41
TEST_1690,746.17
TEST_1691,136.29
TEST_1692,352.54
TEST_1693,606.91
TEST_1694,731.86
TEST_1695,518.26
TEST_1696,99.77
TEST_1697,237.64
TEST_1698,273.16
TEST_1699,407.16
TEST_1700,458.93
TEST_1701,261.77
TEST_1702,230.46
TEST_1703,23.65
TEST_1704,762.53
TEST_1705,626.6
TEST_1706,448.81
TEST_1707,721.03
TEST_1708,579.5
TEST_1709,478.22
TEST_1710,426.95
TEST_1711,290.89
TEST_1712,623.01
TEST_1713,396.1
TEST_1714,467.91
TEST_1715,546.8
TEST_1716,266.72
TEST_1717,643.06
TEST_1718,642.62
TEST_1719,417.77
TEST_1720,560.73
TEST_1721,205.97
TEST_1722,589.1
TEST_1723,223.45
TEST_1724,167.28
TEST_1725,671.03
TEST_1726,130.29
TEST_1727,281.98
TEST_1728,188.23
TEST_1729,206.09
TEST_1730,584.52
TEST_1731,52.19
TEST_1732,257.59
TEST_1733,714.29
TEST_1734,154.17
TEST_1735,505.99
TEST_1736,757.88
TEST_1737,295.04
TEST_1738,259.13
TEST_1739,151.7
TEST_1740,359.97
TEST_1741,666.91
TEST_1742,252.1
TEST_1743,215.21
TEST_1744,33.97
TEST_1745,172.03
TEST_1746,572.77
TEST_1747,454.71
TEST_1748,374.63
TEST_1749,261.99
TEST_1750,204.95
TEST_1751,652.53
TEST_1752,546.15
TEST_1753,470.41
TEST_1754,137.45
TEST_1755,722.41
TEST_1756,411.5
TEST_1757,161.82
TEST_1758,126.77
TEST_1759,145.91
TEST_1760,181.93
TEST_1761,671.36
TEST_1762,557.02
TEST_1763,721.29
TEST_1764,680.43
TEST_1765,442.51
TEST_1766,434.99
TEST_1767,49.73
TEST_1768,377.54
TEST_1769,344.63
TEST_1770,717.13
TEST_1771,643.51
TEST_1772,467.45
TEST_1773,566.97
TEST_1774,387.87
TEST_1775,450.23
TEST_1776,183.55
TEST_1777,683.36
TEST_1778,615.73
TEST_1779,443.01
TEST_1780,245.8
TEST_1781,91.3
TEST_1782,154.85
TEST_1783,556.75
TEST_1784,523.09
TEST_1785,245.98
TEST_1786,416.46
TEST_1787,77.87
TEST_1788,348.15
TEST_1789,118.2
TEST_1790,658.28
TEST_1791,343.99
TEST_1792,64.43
TEST_1793,539.69
TEST_1794,28.39
TEST_1795,632.32
TEST_1796,320.02
TEST_1797,35.13
TEST_1798,235.74
TEST_1799,645.1
TEST_1800,375.16
TEST_1801,494.45
TEST_1802,599.66
TEST_1803,566.87
TEST_1804,259.21
TEST_1805,632.47
TEST_1806,388.52
TEST_1807,738.66
TEST_1808,527.66
TEST_1809,606.05
TEST_1810,136.62
TEST_1811,625.14
TEST_1812,544.14
TEST_1813,533.13
TEST_1814,665.15
TEST_1815,186.71
TEST_1816,532.19
TEST_1817,547.49
TEST_1818,436.42
TEST_1819,258.02
TEST_1820,108.65
TEST_1821,636.89
TEST_1822,117.68
TEST_1823,657.86
TEST_1824,39.81
TEST_1825,244.64
TEST_1826,729.44
TEST_1827,210.94
TEST_1828,225.78
TEST_1829,223.9
TEST_1830,100.31
TEST_1831,46.48
TEST_1832,274.56
TEST_1833,550.8
TEST_1834,335.21
TEST_1835,662.88
TEST_1836,606.87
TEST_1837,156.92
TEST_1838,48.67
TEST_1839,72.79
TEST_1840,220.07
TEST_1841,577.03
TEST_1842,61.59
TEST_1843,750.76
TEST_1844,26.23
TEST_1845,37.88
TEST_1846,154.87
TEST_1847,659.08
TEST_1848,35.28
TEST_1849,707.86
TEST_1850,272.47
TEST_1851,211.1
TEST_1852,285.12
TEST_1853,450.66
TEST_1854,145.28
TEST_1855,755.19
TEST_1856,494.31
TEST_1857,710.34
TEST_1858,571.79
TEST_1859,361.38
TEST_1860,552.17
TEST_1861,490.37
TEST_1862,656.23
TEST_1863,475.85
TEST_1864,738.5
TEST_1865,598.7
TEST_1866,520.91
TEST_1867,472.98
TEST_1868,63.57
TEST_1869,583.67
TEST_1870,647.33
TEST_1871,175.92
TEST_1872,339.17
TEST_1873,346.27
TEST_1874,549.88
TEST_1875,692.56
TEST_1876,741.88
TEST_1877,29.27
TEST_1878,167.92
TEST_1879,624.78
TEST_1880,290.29
TEST_1881,334.36
TEST_1882,530.69
TEST_1883,178.63
TEST_1884,685.67
TEST_1885,530.66
TEST_1886,666.98
TEST_1887,194.89
TEST_1888,303.12
TEST_1889,711.74
TEST_1890,566.72
TEST_1891,72.9
TEST_1892,161.34
TEST_1893,270.0
TEST_1894,365.63
TEST_1895,635.32
TEST_1896,656.36
TEST_1897,54.22
TEST_1898,354.17
TEST_1899,704.72
TEST_1900,356.19
TEST_1901,679.37
TEST_1902,359.58
TEST_1903,505.03
TEST_1904,259.13
TEST_1905,357.57
TEST_1906,455.2
TEST_1907,563.36
TEST_1908,655.88
TEST_1909,613.63
TEST_1910,67.93
TEST_1911,427.98
TEST_1912,665.77
TEST_1913,249.7
TEST_1914,736.98
TEST_1915,534.95
TEST_1916,366.35
TEST_1917,423.18
TEST_1918,344.4
TEST_1919,49.5
TEST_1920,744.84
TEST_1921,143.37
TEST_1922,709.69
TEST_1923,49.54
TEST_1924,548.52
TEST_1925,475.64
TEST_1926,546.2
TEST_1927,520.75
TEST_1928,45.27
TEST_1929,433.95
TEST_1930,39.56
TEST_1931,69.93
TEST_1932,546.98
TEST_1933,279.61
TEST_1934,357.58
TEST_1935,546.07
TEST_1936,345.9
TEST_1937,556.75
TEST_1938,442.09
TEST_1939,334.12
TEST_1940,24.05
TEST_1941,388.07
TEST_1942,663.22
TEST_1943,547.5
TEST_1944,343.98
TEST_1945,463.38
TEST_1946,124.95
TEST_1947,222.76
TEST_1948,264.6
TEST_1949,446.14
TEST_1950,436.96
TEST_1951,669.06
TEST_1952,284.05
TEST_1953,107.32
TEST_1954,734.01
TEST_1955,550.53
TEST_1956,462.79
TEST_1957,454.8
TEST_1958,642.26
TEST_1959,34.48
TEST_1960,167.06
TEST_1961,312.35
TEST_1962,629.24
TEST_1963,253.92
TEST_1964,46.46
TEST_1965,20.5
TEST_1966,548.15
TEST_1967,550.23
TEST_1968,759.18
TEST_1969,424.5
TEST_1970,148.13
TEST_1971,110.0
TEST_1972,527.17
TEST_1973,102.48
TEST_1974,621.43
TEST_1975,279.66
TEST_1976,467.68
TEST_1977,665.97
TEST_1978,143.55
TEST_1979,750.5
TEST_1980,505.22
TEST_1981,461.25
TEST_1982,705.74
TEST_1983,582.92
TEST_1984,270.53
TEST_1985,169.63
TEST_1986,365.09
TEST_1987,181.65
TEST_1988,358.81
TEST_1989,742.99
TEST_1990,717.86
TEST_1991,312.54
TEST_1992,38.53
TEST_1993,354.46
TEST_1994,483.53
TEST_1995,245.92
TEST_1996,24.52
TEST_1997,345.54
TEST_1998,348.6
TEST_1999,601.88
TEST_2000,218.87
TEST_2001,660.82
TEST_2002,181.7
TEST_2003,750.74
TEST_2004,380.06
TEST_2005,300.35
TEST_2006,205.84
TEST_2007,133.44
TEST_2008,289.74
TEST_2009,553.09
TEST_2010,659.72
TEST_2011,663.69
TEST_2012,554.77
TEST_2013,539.54
TEST_2014,239.8
TEST_2015,378.11
TEST_2016,250.1
TEST_2017,211.5
TEST_2018,507.49
TEST_2019,351.78
TEST_2020,440.26
TEST_2021,643.07
TEST_2022,225.4
TEST_2023,466.69
TEST_2024,461.31
TEST_2025,368.98
TEST_2026,654.86
TEST_2027,101.5
TEST_2028,136.03
TEST_2029,670.66
TEST_2030,94.15
TEST_2031,482.71
TEST_2032,200.37
TEST_2033,272.26
TEST_2034,163.56
TEST_2035,345.68
TEST_2036,113.99
TEST_2037,160.54
TEST_2038,299.62
TEST_2039,672.85
TEST_2040,440.8
TEST_2041,154.4
TEST_2042,259.58
TEST_2043,191.12
TEST_2044,559.95
TEST_2045,611.98
TEST_2046,61.74
TEST_2047,495.3
TEST_2048,307.85
TEST_2049,250.79
TEST_2050,768.58
TEST_2051,416.49
TEST_2052,567.02
TEST_2053,626.08
TEST_2054,419.46
TEST_2055,289.22
TEST_2056,198.39
TEST_2057,148.08
TEST_2058,541.3
TEST_2059,727.52
TEST_2060,69.41
TEST_2061,366.53
TEST_2062,720.37
TEST_2063,748.73
TEST_2064,700.28
TEST_2065,557.49
TEST_2066,563.0
TEST_2067,210.9
TEST_2068,486.94
TEST_2069,403.82
TEST_2070,400.76
TEST_2071,244.6
TEST_2072,626.34
TEST_2073,755.34
TEST_2074,434.82
TEST_2075,420.55
TEST_2076,431.94
TEST_2077,510.84
TEST_2078,407.77
TEST_2079,308.72
TEST_2080,571.67
TEST_2081,337.31
TEST_2082,666.68
TEST_2083,50.92
TEST_2084,318.78
TEST_2085,158.86
TEST_2086,343.65
TEST_2087,156.53
TEST_2088,54.14
TEST_2089,735.06
TEST_2090,64.95
TEST_2091,623.64
TEST_2092,743.37
TEST_2093,376.78
TEST_2094,315.88
TEST_2095,264.76
TEST_2096,555.72
TEST_2097,490.0
TEST_2098,758.39
TEST_2099,113.15
TEST_2100,228.89
TEST_2101,316.98
TEST_2102,463.95
TEST_2103,444.8
TEST_2104,758.75
TEST_2105,336.93
TEST_2106,226.45
TEST_2107,270.5
TEST_2108,280.41
TEST_2109,462.19
TEST_2110,172.13
TEST_2111,186.97
TEST_2112,645.03
TEST_2113,699.19
TEST_2114,661.26
TEST_2115,359.12
TEST_2116,634.08
TEST_2117,682.6
TEST_2118,119.12
TEST_2119,53.07
TEST_2120,547.32
TEST_2121,113.39
TEST_2122,524.57
TEST_2123,459.8
TEST_2124,626.27
TEST_2125,489.94
TEST_2126,664.84
TEST_2127,655.42
TEST_2128,345.97
TEST_2129,477.14
TEST_2130,220.47
TEST_2131,568.2
TEST_2132,581.12
TEST_2133,51.23
TEST_2134,143.16
TEST_2135,721.91
TEST_2136,253.2
TEST_2137,603.82
TEST_2138,36.47
TEST_2139,691.86
TEST_2140,320.31
TEST_2141,369.69
TEST_2142,561.12
TEST_2143,451.4
TEST_2144,248.6
TEST_2145,420.46
TEST_2146,68.34
TEST_2147,354.08
TEST_2148,447.8
TEST_2149,136.74
TEST_2150,397.59
TEST_2151,155.95
TEST_2152,652.14
TEST_2153,124.26
TEST_2154,142.99
TEST_2155,307.6
TEST_2156,302.33
TEST_2157,754.32
TEST_2158,23.83
TEST_2159,744.5
TEST_2160,283.42
TEST_2161,322.95
TEST_2162,492.53
TEST_2163,619.39
TEST_2164,223.2
TEST_2165,480.36
TEST_2166,177.01
TEST_2167,75.03
TEST_2168,360.89
TEST_2169,437.24
TEST_2170,296.04
TEST_2171,634.33
TEST_2172,645.44
TEST_2173,377.29
TEST_2174,157.6
TEST_2175,152.64
TEST_2176,464.71
TEST_2177,131.32
TEST_2178,757.03
TEST_2179,552.8
TEST_2180,556.09
TEST_2181,257.72
TEST_2182,462.85
TEST_2183,221.81
TEST_2184,759.77
TEST_2185,633.8
TEST_2186,101.43
TEST_2187,480.22
TEST_2188,759.14
TEST_2189,409.66
TEST_2190,724.15
TEST_2191,123.79
TEST_2192,667.15
TEST_2193,555.91
TEST_2194,193.44
TEST_2195,241.99
TEST_2196,446.54
TEST_2197,430.17
TEST_2198,363.49
TEST_2199,653.59
TEST_2200,161.02
TEST_2201,617.18
TEST_2202,538.8
TEST_2203,770.92
TEST_2204,336.44
TEST_2205,389.57
TEST_2206,252.53
TEST_2207,74.73
